Order No,Order Ext,Line No,Location,Part No,Description,Uom,Ordered,Shipped,Price,Ext Price,Status,Sch Ship Date,Req Ship Date,Forwarder Key
1971881,0,23,NYC,IX1755,NYC - i-doxs elockbox Fee - ONE,EA,267,267,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971880,0,1,NYC,IX11201,NYC - i-doxs Payment Fee Approved,EA,311,311,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971880,0,2,NYC,IX11205,NYC - i-doxs Payment Fee Approved - ONE,EA,311,311,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971880,0,3,NYC,IX11237,NYC - i-doxs Payment Fee Approved - ONE_ACH_ECP,EA,311,311,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971880,0,4,NYC,IX11705,NYC - i-doxs Remittance Fee Approved - ONE,EA,311,311,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971880,0,5,NYC,IX11755,NYC - i-doxs elockbox Fee Approved - ONE,EA,311,311,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971880,0,6,NYC,IX1201,NYC - i-doxs Payment Fee,EA,313,313,0.15,46.95,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971880,0,7,NYC,IX1205,NYC - i-doxs Payment Fee - ONE,EA,313,313,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971880,0,8,NYC,IX1237,NYC - i-doxs Payment Fee - ONE_ACH_ECP,EA,313,313,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971880,0,9,NYC,IX1305,NYC - i-doxs Return Fee - ONE,EA,2,2,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971880,0,10,NYC,IX1600,NYC - i-doxs SMS Notification,EA,28,28,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971880,0,11,NYC,IX1700,NYC - i-doxs Remittance Fee,EA,313,313,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971880,0,12,NYC,IX1705,NYC - i-doxs Remittance Fee - ONE,EA,313,313,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971880,0,13,NYC,IX1750,NYC - i-doxs elockbox Fee,EA,313,313,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971880,0,14,NYC,IX1755,NYC - i-doxs elockbox Fee - ONE,EA,313,313,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971879,0,1,DAL,IX6103,DAL - i-doxs Views,EA,2156,2156,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971879,0,2,DAL,IX6901,DAL - i-doxs Views,EA,2155,2155,0.07,150.85,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971879,0,3,DAL,IX6903,DAL - i-doxs Views,EA,1,1,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,1,NYC,IX1101,NYC - i-doxs Load Fee - Pages,EA,2380515,2380515,0.00535,12735.75525,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,2,NYC,IX1102,NYC - i-doxs Load Fee - Documents,EA,640117,640117,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,3,NYC,IX1103,NYC - i-doxs Views,EA,70701,70701,0.0963,6808.5063,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,4,NYC,IX1104,NYC - i-doxs Creation Fee - Pages,EA,2380515,2380515,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,5,NYC,IX1105,NYC - i-doxs Creation Fee - Documents,EA,640117,640117,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,6,NYC,IX11201,NYC - i-doxs Payment Fee Approved,EA,289465,289465,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,7,NYC,IX11202,NYC - i-doxs Payment Fee Approved - VBS,EA,177099,177099,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,8,NYC,IX11204,NYC - i-doxs Payment Fee Approved - IVR,EA,41917,41917,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,9,NYC,IX11205,NYC - i-doxs Payment Fee Approved - ONE,EA,36964,36964,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,10,NYC,IX11217,NYC - i-doxs Payment Fee Approved - IVR_ACH_ECP,EA,5243,5243,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,11,NYC,IX11219,NYC - i-doxs Payment Fee Approved - IVR_CC_DI,EA,244,244,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,12,NYC,IX11220,NYC - i-doxs Payment Fee Approved - IVR_CC_MC,EA,3787,3787,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,13,NYC,IX11221,NYC - i-doxs Payment Fee Approved - IVR_CC_VI,EA,10601,10601,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,14,NYC,IX11224,NYC - i-doxs Payment Fee Approved - IVR_PD_DI,EA,13,13,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,15,NYC,IX11225,NYC - i-doxs Payment Fee Approved - IVR_PD_MC,EA,6153,6153,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,16,NYC,IX11226,NYC - i-doxs Payment Fee Approved - IVR_PD_VI,EA,16708,16708,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,17,NYC,IX11237,NYC - i-doxs Payment Fee Approved - ONE_ACH_ECP,EA,4425,4425,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,18,NYC,IX11239,NYC - i-doxs Payment Fee Approved - ONE_CC_DI,EA,301,301,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,19,NYC,IX11240,NYC - i-doxs Payment Fee Approved - ONE_CC_MC,EA,2597,2597,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,20,NYC,IX11241,NYC - i-doxs Payment Fee Approved - ONE_CC_VI,EA,9811,9811,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,21,NYC,IX11244,NYC - i-doxs Payment Fee Approved - ONE_PD_DI,EA,13,13,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,22,NYC,IX11245,NYC - i-doxs Payment Fee Approved - ONE_PD_MC,EA,3479,3479,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,23,NYC,IX11246,NYC - i-doxs Payment Fee Approved - ONE_PD_VI,EA,10641,10641,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,24,NYC,IX11250,NYC - i-doxs Convenience Fee Approved,EA,116899,116899,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,25,NYC,IX11267,NYC - i-doxs Payment Fee Approved - VBS_ACH_ECP,EA,135832,135832,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,26,NYC,IX11269,NYC - i-doxs Payment Fee Approved - VBS_CC_DI,EA,849,849,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,27,NYC,IX11270,NYC - i-doxs Payment Fee Approved - VBS_CC_MC,EA,5019,5019,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,28,NYC,IX11271,NYC - i-doxs Payment Fee Approved - VBS_CC_VI,EA,16423,16423,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,29,NYC,IX11274,NYC - i-doxs Payment Fee Approved - VBS_PD_DI,EA,44,44,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,30,NYC,IX11275,NYC - i-doxs Payment Fee Approved - VBS_PD_MC,EA,5106,5106,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,31,NYC,IX11276,NYC - i-doxs Payment Fee Approved - VBS_PD_VI,EA,18345,18345,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,32,NYC,IX11702,NYC - i-doxs Remittance Fee Approved - VBS,EA,177099,177099,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,33,NYC,IX11704,NYC - i-doxs Remittance Fee Approved - IVR,EA,41917,41917,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,34,NYC,IX11705,NYC - i-doxs Remittance Fee Approved - ONE,EA,36964,36964,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,35,NYC,IX11752,NYC - i-doxs elockbox Fee Approved - VBS,EA,177099,177099,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,36,NYC,IX11754,NYC - i-doxs elockbox Fee Approved - IVR,EA,41917,41917,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,37,NYC,IX11755,NYC - i-doxs elockbox Fee Approved - ONE,EA,36964,36964,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,38,NYC,IX1201,NYC - i-doxs Payment Fee,EA,270627,270627,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,39,NYC,IX1202,NYC - i-doxs Payment Fee - VBS,EA,187191,187191,0.1284,24035.3244,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,40,NYC,IX1204,NYC - i-doxs Payment Fee - IVR,EA,44651,44651,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,41,NYC,IX1205,NYC - i-doxs Payment Fee - ONE,EA,38785,38785,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,42,NYC,IX1206,NYC - i-doxs Payment Fee - ORC,EA,28134,28134,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,43,NYC,IX1217,NYC - i-doxs Payment Fee - IVR_ACH_ECP,EA,5561,5561,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,44,NYC,IX1219,NYC - i-doxs Payment Fee - IVR_CC_DI,EA,254,254,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,45,NYC,IX1220,NYC - i-doxs Payment Fee - IVR_CC_MC,EA,4026,4026,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,46,NYC,IX1221,NYC - i-doxs Payment Fee - IVR_CC_VI,EA,10959,10959,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,47,NYC,IX1224,NYC - i-doxs Payment Fee - IVR_PD_DI,EA,14,14,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,48,NYC,IX1225,NYC - i-doxs Payment Fee - IVR_PD_MC,EA,6411,6411,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,49,NYC,IX1226,NYC - i-doxs Payment Fee - IVR_PD_VI,EA,17426,17426,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,50,NYC,IX1237,NYC - i-doxs Payment Fee - ONE_ACH_ECP,EA,4619,4619,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,51,NYC,IX1239,NYC - i-doxs Payment Fee - ONE_CC_DI,EA,321,321,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,52,NYC,IX1240,NYC - i-doxs Payment Fee - ONE_CC_MC,EA,2793,2793,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,53,NYC,IX1241,NYC - i-doxs Payment Fee - ONE_CC_VI,EA,10394,10394,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,54,NYC,IX1244,NYC - i-doxs Payment Fee - ONE_PD_DI,EA,14,14,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,55,NYC,IX1245,NYC - i-doxs Payment Fee - ONE_PD_MC,EA,3664,3664,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,56,NYC,IX1246,NYC - i-doxs Payment Fee - ONE_PD_VI,EA,11166,11166,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,57,NYC,IX1250,NYC - i-doxs Convenience Fee,EA,116899,116899,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,58,NYC,IX1267,NYC - i-doxs Payment Fee - VBS_ACH_ECP,EA,137237,137237,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,59,NYC,IX1268,NYC - i-doxs Payment Fee - VBS_CC_AX,EA,3,3,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,60,NYC,IX1269,NYC - i-doxs Payment Fee - VBS_CC_DI,EA,906,906,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,61,NYC,IX1270,NYC - i-doxs Payment Fee - VBS_CC_MC,EA,5577,5577,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,62,NYC,IX1271,NYC - i-doxs Payment Fee - VBS_CC_VI,EA,17998,17998,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,63,NYC,IX1274,NYC - i-doxs Payment Fee - VBS_PD_DI,EA,46,46,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,64,NYC,IX1275,NYC - i-doxs Payment Fee - VBS_PD_MC,EA,5528,5528,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,65,NYC,IX1276,NYC - i-doxs Payment Fee - VBS_PD_VI,EA,19896,19896,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,66,NYC,IX1302,NYC - i-doxs Return Fee - VBS,EA,1113,1113,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,67,NYC,IX1304,NYC - i-doxs Return Fee - IVR,EA,258,258,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,68,NYC,IX1305,NYC - i-doxs Return Fee - ONE,EA,147,147,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,69,NYC,IX1401,NYC - i-doxs CheckFree Distribution,EA,19883,19883,0.346038,6880.273554,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,70,NYC,IX1600,NYC - i-doxs SMS Notification,EA,47036,47036,0.055,2586.98,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,71,NYC,IX1700,NYC - i-doxs Remittance Fee,EA,270627,270627,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,72,NYC,IX1702,NYC - i-doxs Remittance Fee - VBS,EA,187191,187191,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,73,NYC,IX1704,NYC - i-doxs Remittance Fee - IVR,EA,44651,44651,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,74,NYC,IX1705,NYC - i-doxs Remittance Fee - ONE,EA,38785,38785,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,75,NYC,IX1706,NYC - i-doxs Remittance Fee - ORC,EA,28134,28134,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,76,NYC,IX1750,NYC - i-doxs elockbox Fee,EA,270627,270627,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,77,NYC,IX1752,NYC - i-doxs elockbox Fee - VBS,EA,187191,187191,0.0107,2002.9437,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,78,NYC,IX1754,NYC - i-doxs elockbox Fee - IVR,EA,44651,44651,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,79,NYC,IX1755,NYC - i-doxs elockbox Fee - ONE,EA,38785,38785,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,80,NYC,IX1756,NYC - i-doxs elockbox Fee - ORC,EA,28134,28134,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,81,NYC,IX1802,NYC - i-doxs Load Fee - Pages,EA,2243492,2243492,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,82,NYC,IX1811,NYC - i-doxs Load Fee - Pages,EA,13964,13964,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,83,NYC,IX1812,NYC - i-doxs Load Fee - Pages,EA,18906,18906,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,84,NYC,IX1813,NYC - i-doxs Load Fee - Pages,EA,42117,42117,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,85,NYC,IX1814,NYC - i-doxs Load Fee - Pages,EA,62036,62036,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,86,NYC,IX1852,NYC - i-doxs Load Fee - Documents,EA,555896,555896,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,87,NYC,IX1861,NYC - i-doxs Load Fee - Documents,EA,6982,6982,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,88,NYC,IX1862,NYC - i-doxs Load Fee - Documents,EA,17170,17170,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,89,NYC,IX1863,NYC - i-doxs Load Fee - Documents,EA,29051,29051,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,90,NYC,IX1864,NYC - i-doxs Load Fee - Documents,EA,31018,31018,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,91,NYC,IX1902,NYC - i-doxs Views,EA,56181,56181,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,92,NYC,IX1905,NYC - i-doxs Views,EA,15,15,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,93,NYC,IX1906,NYC - i-doxs Views,EA,21,21,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,94,NYC,IX1907,NYC - i-doxs Views,EA,33,33,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,95,NYC,IX1908,NYC - i-doxs Views,EA,6,6,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,96,NYC,IX1911,NYC - i-doxs Views,EA,319,319,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,97,NYC,IX1912,NYC - i-doxs Views,EA,607,607,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,98,NYC,IX1913,NYC - i-doxs Views,EA,2977,2977,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971878,0,99,NYC,IX1914,NYC - i-doxs Views,EA,10542,10542,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,1,NYC,IX1101,NYC - i-doxs Load Fee - Pages,EA,54892,54892,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,2,NYC,IX1102,NYC - i-doxs Load Fee - Documents,EA,54892,54892,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,3,NYC,IX1104,NYC - i-doxs Creation Fee - Pages,EA,54892,54892,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,4,NYC,IX1105,NYC - i-doxs Creation Fee - Documents,EA,54892,54892,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,5,NYC,IX11201,NYC - i-doxs Payment Fee Approved,EA,2515,2515,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,6,NYC,IX11205,NYC - i-doxs Payment Fee Approved - ONE,EA,2545,2545,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,7,NYC,IX11237,NYC - i-doxs Payment Fee Approved - ONE_ACH_ECP,EA,2515,2515,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,8,NYC,IX11705,NYC - i-doxs Remittance Fee Approved - ONE,EA,2545,2545,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,9,NYC,IX11755,NYC - i-doxs elockbox Fee Approved - ONE,EA,2545,2545,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,10,NYC,IX1201,NYC - i-doxs Payment Fee,EA,2574,2574,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,11,NYC,IX1205,NYC - i-doxs Payment Fee - ONE,EA,2574,2574,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,12,NYC,IX1237,NYC - i-doxs Payment Fee - ONE_ACH_ECP,EA,2574,2574,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,13,NYC,IX1305,NYC - i-doxs Return Fee - ONE,EA,60,60,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,14,NYC,IX1700,NYC - i-doxs Remittance Fee,EA,2574,2574,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,15,NYC,IX1705,NYC - i-doxs Remittance Fee - ONE,EA,2574,2574,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,16,NYC,IX1750,NYC - i-doxs elockbox Fee,EA,2574,2574,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,17,NYC,IX1755,NYC - i-doxs elockbox Fee - ONE,EA,2574,2574,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,18,NYC,IX1801,NYC - i-doxs Load Fee - Pages,EA,1414,1414,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,19,NYC,IX1802,NYC - i-doxs Load Fee - Pages,EA,53478,53478,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,20,NYC,IX1851,NYC - i-doxs Load Fee - Documents,EA,1414,1414,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971877,0,21,NYC,IX1852,NYC - i-doxs Load Fee - Documents,EA,53478,53478,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971876,0,1,NYC,IX11201,NYC - i-doxs Payment Fee Approved,EA,10,10,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971876,0,2,NYC,IX11205,NYC - i-doxs Payment Fee Approved - ONE,EA,10,10,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971876,0,3,NYC,IX11237,NYC - i-doxs Payment Fee Approved - ONE_ACH_ECP,EA,10,10,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971876,0,4,NYC,IX11705,NYC - i-doxs Remittance Fee Approved - ONE,EA,10,10,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971876,0,5,NYC,IX11755,NYC - i-doxs elockbox Fee Approved - ONE,EA,10,10,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971876,0,6,NYC,IX1201,NYC - i-doxs Payment Fee,EA,10,10,0.15862,1.5862,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971876,0,7,NYC,IX1205,NYC - i-doxs Payment Fee - ONE,EA,10,10,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971876,0,8,NYC,IX1237,NYC - i-doxs Payment Fee - ONE_ACH_ECP,EA,10,10,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971876,0,9,NYC,IX1700,NYC - i-doxs Remittance Fee,EA,10,10,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971876,0,10,NYC,IX1705,NYC - i-doxs Remittance Fee - ONE,EA,10,10,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971876,0,11,NYC,IX1750,NYC - i-doxs elockbox Fee,EA,10,10,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971876,0,12,NYC,IX1755,NYC - i-doxs elockbox Fee - ONE,EA,10,10,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971875,0,1,NYC,IX1101,NYC - i-doxs Load Fee - Pages,EA,2138,2138,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971875,0,2,NYC,IX1102,NYC - i-doxs Load Fee - Documents,EA,993,993,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971875,0,3,NYC,IX1103,NYC - i-doxs Views,EA,131,131,0.1442,18.8902,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971875,0,4,NYC,IX1104,NYC - i-doxs Creation Fee - Pages,EA,2138,2138,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971875,0,5,NYC,IX1105,NYC - i-doxs Creation Fee - Documents,EA,993,993,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971875,0,6,NYC,IX11201,NYC - i-doxs Payment Fee Approved,EA,4296,4296,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971875,0,7,NYC,IX11202,NYC - i-doxs Payment Fee Approved - VBS,EA,510,510,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971875,0,8,NYC,IX11204,NYC - i-doxs Payment Fee Approved - IVR,EA,1498,1498,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971875,0,9,NYC,IX11205,NYC - i-doxs Payment Fee Approved - ONE,EA,2124,2124,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971875,0,10,NYC,IX11217,NYC - i-doxs Payment Fee Approved - IVR_ACH_ECP,EA,1539,1539,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971875,0,11,NYC,IX11237,NYC - i-doxs Payment Fee Approved - ONE_ACH_ECP,EA,1955,1955,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
1971875,0,12,NYC,IX11267,NYC - i-doxs Payment Fee Approved - VBS_ACH_ECP,EA,537,537,0,0,,7-31-2025 0:00:00 tt,7-31-2025 0:00:00 tt,
