Account,Server,IX1101,IX1102,IX1103,IX1201,IX1202,IX1203,IX1204,IX1205,IX1206,IX1207,IX1208,IX1209,IX1210,IX1211,IX1212,IX1213,IX1214,IX1250,IX1260,IX1302,IX1303,IX1304,IX1305,IX1306,IX1307,IX1308,IX1309,IX1310,IX1311,IX1312,IX1313,IX1314,IX1401,IX1402,IX1403,IX1404,IX1501,IX1502,IX1600,IX1700,CatalogDocs,CatalogPages,CatalogViews,IX1104,IX1105,IX1702,IX1703,IX1704,IX1705,IX1706,IX1707,IX1708,IX1709,IX1710,IX1711,IX1712,IX1713,IX1714,IX1750,IX1752,IX1753,IX1754,IX1755,IX1756,IX1757,IX1758,IX1759,IX1760,IX1761,IX1762,IX1763,IX1764,IX1405,IX11201,IX11202,IX11203,IX11204,IX11205,IX11207,IX11212,IX11213,IX11250,IX11702,IX11703,IX11704,IX11705,IX11707,IX11712,IX11713,IX11752,IX11753,IX11754,IX11755,IX11757,IX11762,IX11763,IX1217,IX1218,IX1219,IX1220,IX1221,IX1222,IX1223,IX1224,IX1225,IX1226,IX1227,IX1237,IX1238,IX1239,IX1240,IX1241,IX1242,IX1243,IX1244,IX1245,IX1246,IX1247,IX1267,IX1268,IX1269,IX1270,IX1271,IX1272,IX1273,IX1274,IX1275,IX1276,IX1277,IX1287,IX1288,IX1289,IX1290,IX1291,IX1292,IX1293,IX1294,IX1295,IX1296,IX1297,IX1427,IX1428,IX1429,IX1430,IX1431,IX1432,IX1433,IX1434,IX1435,IX1436,IX1437,IX11217,IX11218,IX11219,IX11220,IX11221,IX11222,IX11223,IX11224,IX11225,IX11226,IX11227,IX11427,IX11428,IX11429,IX11430,IX11431,IX11432,IX11433,IX11434,IX11435,IX11436,IX11437,IX11237,IX11238,IX11239,IX11240,IX11241,IX11242,IX11243,IX11244,IX11245,IX11246,IX11247,IX11267,IX11268,IX11269,IX11270,IX11271,IX11272,IX11273,IX11274,IX11275,IX11276,IX11277,IX11287,IX11288,IX11289,IX11290,IX11291,IX11292,IX11293,IX11294,IX11295,IX11296,IX11297,
DCOTR,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DCWater,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DelNorte,US,5292,5209,470,1797,1062,4,349,382,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,243,1797,1=5209,1=5292,1=470,5292,5209,1062,4,349,382,0,0,0,0,0,0,0,0,0,1797,1062,4,349,382,0,0,0,0,0,0,0,0,0,0,1698,988,0,340,354,0,0,0,0,988,0,340,354,0,0,0,988,0,340,354,0,0,0,8,5,90,26,220,0,0,0,0,0,0,80,6,10,31,255,0,0,0,0,0,0,480,14,14,86,468,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,90,25,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,6,10,28,244,0,0,0,0,0,0,471,14,13,76,411,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
DelNorteAltar,US,0,0,0,83,0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,,,,0,0,0,82,0,1,0,0,0,0,0,0,0,0,0,83,0,82,0,1,0,0,0,0,0,0,0,0,0,0,80,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,68,0,0,0,0,0,0,
Dixon,US,0,0,2,45,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,,,1=2,0,0,1,0,0,44,0,0,0,0,0,0,0,0,0,45,1,0,0,44,0,0,0,0,0,0,0,0,0,0,40,1,0,0,37,0,0,0,0,1,0,0,37,0,0,0,1,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DominionEnergy,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DominionEnergyNorthCarolina,US,1881757,773878,51919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4=722998|5=14020|6=36860,4=1780195|5=27842|6=73720,4=51008|5=121|6=790,1881757,773878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DominionEnergySouthCarolina,US,3687787,1232768,126527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4=1081971|5=22718|6=128079,4=3387035|5=44594|6=256158,4=123298|5=227|6=3002,3687787,1232768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DominionEnergyVirginia,US,6932240,3189688,573406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1=3026926|3=162762,1=6591250|3=340990,1=572774|3=632,6932240,3189688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DukeEnergyCorporation,US,35058776,8954092,9632,1264846,10,0,0,1264836,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24171,0,0,0,0,0,0,0,0,0,120534,0,4667,0,0,0,0,1264846,1=8423971|2=530121,1=33935866|2=1122910,1=9632,35058776,8954092,10,0,0,1264836,0,0,0,0,0,0,0,0,0,1264846,10,0,0,1264836,0,0,0,0,0,0,0,0,0,0,1240185,1,0,0,1240182,0,0,0,0,1,0,0,1240182,0,0,0,1,0,0,1240182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264836,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240182,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DukeEnergyPiedmont,US,2924086,1278969,4367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54140,0,0,0,0,0,0,0,1=1244012|2=34957,1=2817326|2=106760,1=4367,2924086,1278969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DuquesneLight,US,1932454,682970,118311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3=596878|4=25779|5=57566|6=2747,3=1804859|4=48347|5=73789|6=5459,1=37|2=47|3=105813|4=4204|5=7817|6=393,1932454,682970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EBMUD,US,150766,75383,1303,86939,61645,1987,10814,12468,0,0,0,0,0,0,25,0,0,24413,0,437,0,44,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12086,86939,1=75383,1=150766,1=1303,150766,75383,61645,1987,10814,12468,0,0,0,0,0,0,25,0,0,86939,61645,1987,10814,12468,0,0,0,0,0,0,25,0,0,0,84974,60754,0,10724,11684,0,26,0,24413,60754,0,10724,11684,0,26,0,60754,0,10724,11684,0,26,0,1101,190,51,923,4870,0,0,15,764,2900,0,1824,478,97,1400,6765,0,0,29,505,1514,0,61670,0,0,0,0,0,0,0,0,0,0,84,41,10,156,871,0,0,2,158,500,0,0,0,0,0,0,0,0,0,0,0,0,1058,190,49,899,4780,0,0,15,709,2840,0,0,0,0,0,0,0,0,0,0,0,0,1751,466,93,1300,6356,0,0,29,407,1419,0,60936,0,0,0,0,0,0,0,0,0,0,82,38,6,142,800,0,0,2,131,476,0,
EBMUDTW,US,0,0,0,29,0,1,0,28,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,,,,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,29,0,1,0,28,0,0,0,0,0,0,0,0,0,0,27,0,0,0,24,0,0,0,24,0,0,0,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,4,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,4,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
EcoGas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ELIZABETHTOWNELKTONGAS,US,1045845,342660,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1=324505|2=18155,1=985044|2=60801,1=3|2=572,1045845,342660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EMWD,US,251287,250817,47508,127449,78128,26,22615,23992,0,2674,0,0,0,0,14,0,0,0,0,682,0,115,120,0,12,0,0,0,407,0,0,0,5363,0,102,0,0,0,22678,127449,2=70751|3=180066,2=70751|3=180536,2=569|3=46939,251287,250817,78128,26,22615,23992,0,2674,0,0,0,0,14,0,0,127449,78128,26,22615,23992,0,2674,0,0,0,0,14,0,0,0,121236,74352,0,21759,23030,2272,14,0,0,74352,0,21759,23030,2272,14,0,74352,0,21759,23030,2272,14,0,4063,31,0,3752,14769,0,0,0,0,0,0,4881,277,0,3663,10491,0,0,65,1259,2247,0,47893,400,0,6671,21928,0,0,45,463,742,0,2,0,0,15,166,0,0,0,1,2,0,1742,0,0,135,796,0,0,0,0,1,0,3958,30,0,3577,14173,0,0,0,0,0,0,1727,0,0,90,581,0,0,0,0,0,0,4771,262,0,3554,10047,0,0,59,1170,2110,0,47241,385,0,5903,19429,0,0,41,402,644,0,2,0,0,14,155,0,0,0,1,2,0,
Epcor,US,517601,262557,31033,79399,67589,0,7445,4360,11520,0,0,1288,0,0,5,0,0,11226,0,275,0,102,70,0,0,0,0,0,0,0,0,0,0,0,0,0,840,3451,3118,79399,1=216587|3=36075|4=38|6=9857,1=434428|3=72150|4=100|6=10923,1=30859|2=6|6=168,517601,262557,67589,0,7445,4360,11520,0,0,1288,0,0,5,0,0,79399,67589,0,7445,4360,11520,0,0,1288,0,0,5,0,0,0,89138,64576,0,7167,4063,0,5,0,11226,64576,0,7167,4063,0,5,0,64576,0,7167,4063,0,5,0,2295,0,0,849,4301,0,0,0,0,0,0,1662,0,0,643,2045,0,0,0,0,0,0,30685,0,0,7037,29872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182,0,0,771,4192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,0,0,592,1859,0,0,0,0,0,0,30282,0,0,6576,28264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Eureka,US,35008,32994,2815,9570,6431,5,1305,1829,0,0,0,0,0,0,0,0,0,0,0,38,0,1,11,0,0,0,0,0,0,0,0,0,588,0,17,0,0,0,1145,9570,1=32994,1=35008,1=2815,35008,32994,6431,5,1305,1829,0,0,0,0,0,0,0,0,0,9570,6431,5,1305,1829,0,0,0,0,0,0,0,0,0,0,8964,5958,0,1242,1718,0,0,0,0,5958,0,1242,1718,0,0,0,5958,0,1242,1718,0,0,0,62,6,13,539,685,0,0,0,0,0,0,426,15,15,159,1213,0,0,0,0,0,0,2676,120,103,417,3115,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5,12,534,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,15,15,149,1138,0,0,0,0,0,0,2646,116,98,376,2722,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
EurekaAltar,US,0,0,0,31,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,,,0,0,0,16,0,15,0,0,0,0,0,0,0,0,0,31,0,16,0,15,0,0,0,0,0,0,0,0,0,0,31,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,
Eversource,US,16918995,4595803,1077151,2000141,1474755,10147,119411,256358,0,139470,0,0,0,0,0,0,0,0,0,10555,0,1489,4652,0,923,0,0,0,62204,0,0,0,97430,0,0,0,0,0,0,2000141,1=11170|2=41|4=4580889|5=174|6=3529,1=31917|2=118|4=16874460|5=646|6=11854,1=5001|2=28|4=1071684|6=438,16918995,4595803,1474755,10147,119411,256358,0,139470,0,0,0,0,0,0,0,2000141,1474755,10147,119411,256358,0,139470,0,0,0,0,0,0,0,0,1982400,1466311,0,118224,265530,138540,0,0,0,1466311,0,118224,265530,138540,0,0,1466311,0,118224,265530,138540,0,0,119411,0,0,0,0,0,0,0,0,0,0,256358,0,0,0,0,0,0,0,0,0,0,1474755,0,0,0,0,0,0,0,0,0,0,10147,0,0,0,0,0,0,0,0,0,0,139470,0,0,0,0,0,0,0,0,0,0,117949,0,0,0,0,0,0,0,0,0,0,138540,0,0,0,0,0,0,0,0,0,0,252099,0,0,0,0,0,0,0,0,0,0,1464163,0,0,0,0,0,0,0,0,0,0,9649,0,0,0,0,0,0,0,0,0,0,
ezpay,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FENonConsumption,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FILELOCAL,US,0,0,0,41162,0,0,0,41162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41162,,,,0,0,0,0,0,41162,0,0,0,0,0,0,0,0,0,41162,0,0,0,41162,0,0,0,0,0,0,0,0,0,0,40591,0,0,0,41932,0,0,0,0,0,0,0,41932,0,0,0,0,0,0,41932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32631,0,40,2427,6064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32363,0,38,2344,5846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FLAuburn,US,0,0,0,725,0,0,0,725,0,0,0,0,0,0,0,0,0,759,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,,,,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,725,0,0,0,725,0,0,0,0,0,0,0,0,0,0,703,0,0,0,759,0,0,0,759,0,0,0,759,0,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,0,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,0,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FLBellevue,US,0,0,0,3492,0,0,0,3492,0,0,0,0,0,0,0,0,0,3737,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3492,,,,0,0,0,0,0,3492,0,0,0,0,0,0,0,0,0,3492,0,0,0,3492,0,0,0,0,0,0,0,0,0,0,3466,0,0,0,3737,0,0,0,3737,0,0,0,3737,0,0,0,0,0,0,3737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3197,0,0,78,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3173,0,0,76,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FLBremerton,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FLDesMoines,US,0,0,0,996,0,0,0,996,0,0,0,0,0,0,0,0,0,1041,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,,,,0,0,0,0,0,996,0,0,0,0,0,0,0,0,0,996,0,0,0,996,0,0,0,0,0,0,0,0,0,0,986,0,0,0,1041,0,0,0,1041,0,0,0,1041,0,0,0,0,0,0,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,0,87,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,0,0,83,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
