Account,Server,IX1101,IX1102,IX1103,IX1201,IX1202,IX1203,IX1204,IX1205,IX1206,IX1207,IX1208,IX1209,IX1210,IX1211,IX1212,IX1213,IX1214,IX1250,IX1260,IX1302,IX1303,IX1304,IX1305,IX1306,IX1307,IX1308,IX1309,IX1310,IX1311,IX1312,IX1313,IX1314,IX1401,IX1402,IX1403,IX1404,IX1501,IX1502,IX1600,IX1700,CatalogDocs,CatalogPages,CatalogViews,IX1104,IX1105,IX1702,IX1703,IX1704,IX1705,IX1706,IX1707,IX1708,IX1709,IX1710,IX1711,IX1712,IX1713,IX1714,IX1750,IX1752,IX1753,IX1754,IX1755,IX1756,IX1757,IX1758,IX1759,IX1760,IX1761,IX1762,IX1763,IX1764,IX1405,IX11201,IX11202,IX11203,IX11204,IX11205,IX11207,IX11212,IX11213,IX11250,IX11702,IX11703,IX11704,IX11705,IX11707,IX11712,IX11713,IX11752,IX11753,IX11754,IX11755,IX11757,IX11762,IX11763,IX1217,IX1218,IX1219,IX1220,IX1221,IX1222,IX1223,IX1224,IX1225,IX1226,IX1227,IX1237,IX1238,IX1239,IX1240,IX1241,IX1242,IX1243,IX1244,IX1245,IX1246,IX1247,IX1267,IX1268,IX1269,IX1270,IX1271,IX1272,IX1273,IX1274,IX1275,IX1276,IX1277,IX1287,IX1288,IX1289,IX1290,IX1291,IX1292,IX1293,IX1294,IX1295,IX1296,IX1297,IX1427,IX1428,IX1429,IX1430,IX1431,IX1432,IX1433,IX1434,IX1435,IX1436,IX1437,IX11217,IX11218,IX11219,IX11220,IX11221,IX11222,IX11223,IX11224,IX11225,IX11226,IX11227,IX11427,IX11428,IX11429,IX11430,IX11431,IX11432,IX11433,IX11434,IX11435,IX11436,IX11437,IX11237,IX11238,IX11239,IX11240,IX11241,IX11242,IX11243,IX11244,IX11245,IX11246,IX11247,IX11267,IX11268,IX11269,IX11270,IX11271,IX11272,IX11273,IX11274,IX11275,IX11276,IX11277,IX11287,IX11288,IX11289,IX11290,IX11291,IX11292,IX11293,IX11294,IX11295,IX11296,IX11297,
CWSWashington,US,39478,38666,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1=38666,1=39478,1=97,39478,38666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dakota,US,161619,10304761,24806,81841,54911,0,3750,7023,1807,16146,0,170,0,0,0,11,0,9797,0,370,0,19,35,0,51,0,0,0,0,0,0,0,5004,0,13,44,3900,7751,9675,81841,4=10174740|6=4206|7=119402|8=135|9=6278,4=0|6=4265|7=148990|8=2086|9=6278,7=24434|9=372,161619,10304761,54911,0,3750,7023,1807,16146,0,170,0,0,0,11,0,81841,54911,0,3750,7023,1807,16146,0,170,0,0,0,11,0,0,82523,45546,0,3497,6682,11893,0,8,9797,45546,0,3497,6682,11893,0,8,45546,0,3497,6682,11893,0,8,602,61,0,455,1527,0,0,10,409,686,0,1309,192,0,1049,3322,0,0,26,334,704,0,54910,0,0,1,0,0,0,0,0,0,0,0,0,0,14,72,0,0,0,0,0,0,16146,0,0,0,0,0,0,0,0,0,0,584,61,0,441,1484,0,0,9,376,659,0,15971,0,0,0,0,0,0,0,0,0,0,1276,190,0,993,3154,0,0,26,316,664,0,54267,0,0,1,0,0,0,0,0,0,0,0,0,0,11,63,0,0,0,0,0,0,
Davis,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DaytonPowerLight,US,4480459,20137928,121928,340091,163334,3474,46435,126848,0,0,0,0,0,0,0,0,0,96508,0,1850,0,348,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46175,340091,1=19502465|2=544357|4=91106,1=0|2=2458327|4=2022132,2=121420|4=508,4480459,20137928,163334,3474,46435,126848,0,0,0,0,0,0,0,0,0,340091,163334,3474,46435,126848,0,0,0,0,0,0,0,0,0,0,331477,160324,0,43360,121788,0,0,0,96508,160324,0,43360,121788,0,0,0,160324,0,43360,121788,0,0,0,18853,0,194,3026,5221,0,0,32,6543,12566,0,50697,0,1253,13288,29928,0,0,249,9255,22553,0,163334,0,0,0,0,0,0,0,0,0,0,40,0,30,326,884,0,0,10,498,1207,0,0,0,0,0,0,0,0,0,0,0,0,18511,0,189,2890,5045,0,0,31,6365,11983,0,0,0,0,0,0,0,0,0,0,0,0,50178,0,1204,12471,28237,0,0,234,8832,21076,0,161535,0,0,0,0,0,0,0,0,0,0,40,0,27,280,813,0,0,10,452,1074,0,
DaytonPowerLight_Donations,US,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
dcoah,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DCOTR,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DCWater,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DelNorte,US,0,0,126,517,268,3,135,111,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,517,,,1=126,0,0,268,3,135,111,0,0,0,0,0,0,0,0,0,517,268,3,135,111,0,0,0,0,0,0,0,0,0,0,492,249,0,141,130,0,0,0,0,249,0,141,130,0,0,0,249,0,141,130,0,0,0,7,0,31,9,88,0,0,0,0,0,0,27,1,3,9,71,0,0,0,0,0,0,127,3,0,20,118,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,31,9,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,3,9,68,0,0,0,0,0,0,124,3,0,18,103,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,
DelNorteAltar,US,0,0,0,43,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,,,,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,43,0,42,0,1,0,0,0,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,33,0,0,0,0,0,0,
Dixon,US,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,,,,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22,0,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DominionEnergy,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DominionEnergyNorthCarolina,US,2347426,714188,48321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4=680591|5=12831|6=20766,4=2280358|5=25536|6=41532,4=47915|5=115|6=291,2347426,714188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DominionEnergySouthCarolina,US,3702003,1169343,91700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4=1013863|5=19561|6=135919,4=3391772|5=38393|6=271838,4=89768|5=175|6=1757,3702003,1169343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DominionEnergyVirginia,US,6692566,3011957,474093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1=2856149|3=155808,1=6366556|3=326010,1=473718|3=375,6692566,3011957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DukeEnergyCorporation,US,34339812,8816853,8327,1422152,18,0,0,1422134,0,0,0,0,0,0,0,0,0,0,0,9,0,0,26541,0,0,0,0,0,0,0,0,0,118654,0,4527,0,0,0,0,1422152,1=8262368|2=554485,1=33178178|2=1161634,1=8327,34339812,8816853,18,0,0,1422134,0,0,0,0,0,0,0,0,0,1422152,18,0,0,1422134,0,0,0,0,0,0,0,0,0,0,1395413,10,0,0,1395404,0,0,0,0,10,0,0,1395404,0,0,0,10,0,0,1395404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422134,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395404,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DukeEnergyPiedmont,US,2718730,1229822,3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51707,0,0,0,0,0,0,0,1=1189778|2=40044,1=2602272|2=116458,1=3138,2718730,1229822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DuquesneLight,US,2178013,738969,114268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3=642938|4=23347|5=70368|6=2316,3=2052031|4=39641|5=81717|6=4624,1=56|2=55|3=101607|4=4206|5=7940|6=404,2178013,738969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EBMUD,US,145268,72634,1113,95814,67791,1821,12077,14090,0,0,0,0,0,0,35,0,0,25582,0,416,0,39,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11939,95814,1=72634,1=145268,1=1113,145268,72634,67791,1821,12077,14090,0,0,0,0,0,0,35,0,0,95814,67791,1821,12077,14090,0,0,0,0,0,0,35,0,0,0,93850,64821,0,11163,13431,0,30,0,25582,64821,0,11163,13431,0,30,0,64821,0,11163,13431,0,30,0,1184,209,61,1090,5550,0,0,12,827,3144,0,2225,526,126,1829,7230,0,0,31,514,1644,0,67826,0,0,0,0,0,0,0,0,0,0,103,41,7,143,797,0,0,6,176,495,0,0,0,0,0,0,0,0,0,0,0,0,1139,208,61,1062,5434,0,0,12,753,3082,0,0,0,0,0,0,0,0,0,0,0,0,2129,515,111,1727,6955,0,0,25,436,1570,0,67032,0,0,0,0,0,0,0,0,0,0,98,41,7,129,716,0,0,6,135,467,0,
EBMUDTW,US,0,0,0,26,0,3,0,23,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,,,,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,26,0,3,0,23,0,0,0,0,0,0,0,0,0,0,26,0,0,0,30,0,0,0,30,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,
EcoGas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ELIZABETHTOWNELKTONGAS,US,1067461,349080,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1=324416|2=24664,1=984927|2=82534,1=1|2=573,1067461,349080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EMWD,US,258790,258606,47761,147731,89582,549,26032,27432,0,4125,0,0,0,0,11,0,0,0,0,723,0,96,112,0,17,0,0,0,343,0,0,0,5417,0,100,0,0,0,24641,147731,2=77931|3=180675,2=77931|3=180859,2=529|3=47232,258790,258606,89582,549,26032,27432,0,4125,0,0,0,0,11,0,0,147731,89582,549,26032,27432,0,4125,0,0,0,0,11,0,0,0,141005,84501,0,25206,26478,3838,11,0,0,84501,0,25206,26478,3838,11,0,84501,0,25206,26478,3838,11,0,4654,28,0,4208,17142,0,0,0,0,0,0,5665,304,0,4225,11697,0,0,54,1598,2517,0,55020,400,0,7801,25126,0,0,37,499,710,0,7,7,0,21,375,0,0,0,1,4,0,2659,1,0,217,1247,0,0,0,0,1,0,4564,27,0,4023,16549,0,0,0,0,0,0,2633,1,0,149,937,0,0,0,0,1,0,5558,295,0,4102,11279,0,0,53,1461,2435,0,54303,383,0,6879,22435,0,0,37,438,643,0,6,5,0,21,342,0,0,0,1,4,0,
Epcor,US,611486,308662,32560,93698,80320,0,8371,4999,14007,0,0,1689,0,0,8,0,0,12306,0,313,0,116,50,0,0,0,0,0,0,0,0,0,0,0,0,0,998,4378,3460,93698,1=257234|3=42266|4=40|6=9122,1=516038|3=84532|4=105|6=10811,1=32372|2=8|6=180,611486,308662,80320,0,8371,4999,14007,0,0,1689,0,0,8,0,0,93698,80320,0,8371,4999,14007,0,0,1689,0,0,8,0,0,0,105659,77826,0,7754,4699,0,6,0,12306,77826,0,7754,4699,0,6,0,77826,0,7754,4699,0,6,0,2569,0,0,945,4857,0,0,0,0,0,0,1926,0,0,773,2293,0,0,0,0,0,0,35129,0,0,8636,36563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2437,0,0,867,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,0,0,727,2098,0,0,0,0,0,0,34706,0,0,8047,34507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Eureka,US,0,0,1337,5296,2822,2,1093,1379,0,0,0,0,0,0,0,0,0,0,0,10,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,5296,,,1=1337,0,0,2822,2,1093,1379,0,0,0,0,0,0,0,0,0,5296,2822,2,1093,1379,0,0,0,0,0,0,0,0,0,0,5055,2645,0,1134,1371,0,0,0,0,2645,0,1134,1371,0,0,0,2645,0,1134,1371,0,0,0,53,4,8,377,651,0,0,0,0,0,0,321,17,15,116,910,0,0,0,0,0,0,1257,69,36,151,1309,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,8,372,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,17,15,110,881,0,0,0,0,0,0,1248,67,35,136,1157,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
EurekaAltar,US,0,0,0,28,0,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,,,,0,0,0,15,0,13,0,0,0,0,0,0,0,0,0,28,0,15,0,13,0,0,0,0,0,0,0,0,0,0,28,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,10,0,0,0,0,0,0,
Eversource,US,15290664,4288330,964981,2098384,1554403,10405,124390,261244,0,147942,0,0,0,0,0,0,0,0,0,9988,0,1395,4507,0,806,0,0,0,71442,0,0,0,92480,0,0,0,0,0,0,2098384,1=9264|2=26|4=4275818|5=162|6=3060,1=26838|2=71|4=15252812|5=689|6=10254,1=4415|2=7|4=960152|6=407,15290664,4288330,1554403,10405,124390,261244,0,147942,0,0,0,0,0,0,0,2098384,1554403,10405,124390,261244,0,147942,0,0,0,0,0,0,0,0,2081989,1554468,0,124877,268561,147449,0,0,0,1554468,0,124877,268561,147449,0,0,1554468,0,124877,268561,147449,0,0,124390,0,0,0,0,0,0,0,0,0,0,261244,0,0,0,0,0,0,0,0,0,0,1554403,0,0,0,0,0,0,0,0,0,0,10405,0,0,0,0,0,0,0,0,0,0,147942,0,0,0,0,0,0,0,0,0,0,122974,0,0,0,0,0,0,0,0,0,0,147132,0,0,0,0,0,0,0,0,0,0,257340,0,0,0,0,0,0,0,0,0,0,1544622,0,0,0,0,0,0,0,0,0,0,9921,0,0,0,0,0,0,0,0,0,0,
ezpay,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
