Account,Server,IX1101,IX1102,IX1103,IX1201,IX1202,IX1203,IX1204,IX1205,IX1206,IX1207,IX1208,IX1209,IX1210,IX1211,IX1212,IX1213,IX1214,IX1250,IX1260,IX1302,IX1303,IX1304,IX1305,IX1306,IX1307,IX1308,IX1309,IX1310,IX1311,IX1312,IX1313,IX1314,IX1401,IX1402,IX1403,IX1404,IX1501,IX1502,IX1600,IX1700,CatalogDocs,CatalogPages,CatalogViews,IX1104,IX1105,IX1702,IX1703,IX1704,IX1705,IX1706,IX1707,IX1708,IX1709,IX1710,IX1711,IX1712,IX1713,IX1714,IX1750,IX1752,IX1753,IX1754,IX1755,IX1756,IX1757,IX1758,IX1759,IX1760,IX1761,IX1762,IX1763,IX1764,IX1405,IX11201,IX11202,IX11203,IX11204,IX11205,IX11207,IX11212,IX11213,IX11250,IX11702,IX11703,IX11704,IX11705,IX11707,IX11712,IX11713,IX11752,IX11753,IX11754,IX11755,IX11757,IX11762,IX11763,IX1217,IX1218,IX1219,IX1220,IX1221,IX1222,IX1223,IX1224,IX1225,IX1226,IX1227,IX1237,IX1238,IX1239,IX1240,IX1241,IX1242,IX1243,IX1244,IX1245,IX1246,IX1247,IX1267,IX1268,IX1269,IX1270,IX1271,IX1272,IX1273,IX1274,IX1275,IX1276,IX1277,IX1287,IX1288,IX1289,IX1290,IX1291,IX1292,IX1293,IX1294,IX1295,IX1296,IX1297,IX1427,IX1428,IX1429,IX1430,IX1431,IX1432,IX1433,IX1434,IX1435,IX1436,IX1437,IX11217,IX11218,IX11219,IX11220,IX11221,IX11222,IX11223,IX11224,IX11225,IX11226,IX11227,IX11427,IX11428,IX11429,IX11430,IX11431,IX11432,IX11433,IX11434,IX11435,IX11436,IX11437,IX11237,IX11238,IX11239,IX11240,IX11241,IX11242,IX11243,IX11244,IX11245,IX11246,IX11247,IX11267,IX11268,IX11269,IX11270,IX11271,IX11272,IX11273,IX11274,IX11275,IX11276,IX11277,IX11287,IX11288,IX11289,IX11290,IX11291,IX11292,IX11293,IX11294,IX11295,IX11296,IX11297,
CPSEnergySD,US,0,0,0,79,0,0,0,79,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,79,,,,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,79,0,0,0,79,0,0,0,0,0,0,0,0,0,0,72,0,0,0,72,0,0,0,73,0,0,0,72,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,17,35,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,35,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Curi,US,9477,165092,268,1642,1104,0,4,534,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1429,7626,133,1642,1=2047|2=163045,1=9477|2=0,1=268,9477,165092,1104,0,4,534,0,0,0,0,0,0,0,0,0,1642,1104,0,4,534,0,0,0,0,0,0,0,0,0,0,1584,1091,0,6,501,0,0,0,0,1091,0,6,501,0,0,0,1091,0,6,501,0,0,0,2,0,0,0,2,0,0,0,0,0,0,240,75,2,66,127,0,0,0,10,14,0,667,119,1,62,240,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,73,1,59,115,0,0,0,9,10,0,662,116,1,57,229,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,
CWATER,US,1692728,558643,43512,0,0,0,0,0,0,0,49277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25758,0,0,0,0,0,0,0,1=558643,1=1692728,1=43512,1692728,558643,0,0,0,0,0,0,49277,0,0,0,0,0,0,0,0,0,0,0,0,0,49277,0,0,0,0,0,0,0,49277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CWS,US,5827,5483,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1=5483,1=5827,1=822,5827,5483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CWSWashington,US,39696,38947,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1=38947,1=39696,1=90,39696,38947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dakota,US,0,0,168,6,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,,7=168,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,6,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Davis,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DaytonPowerLight,US,4578686,21195711,130112,345559,161366,3991,47722,132480,0,0,0,0,0,0,0,0,0,102091,0,1772,0,407,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48946,345559,1=20592568|2=546077|4=57066,1=0|2=2494869|4=2083817,2=129790|4=322,4578686,21195711,161366,3991,47722,132480,0,0,0,0,0,0,0,0,0,345559,161366,3991,47722,132480,0,0,0,0,0,0,0,0,0,0,337398,157585,0,44597,127738,0,0,0,102091,157585,0,44597,127738,0,0,0,157585,0,44597,127738,0,0,0,19018,0,198,4400,6045,0,0,43,5689,12329,0,52332,0,1393,14287,32911,0,0,292,9293,22987,0,161366,0,0,0,0,0,0,0,0,0,0,129,0,21,430,653,0,0,9,468,1147,0,0,0,0,0,0,0,0,0,0,0,0,18612,0,194,4212,5887,0,0,43,5565,11959,0,0,0,0,0,0,0,0,0,0,0,0,51745,0,1337,13420,31204,0,0,281,8894,21918,0,159525,0,0,0,0,0,0,0,0,0,0,127,0,21,372,594,0,0,9,428,1051,0,
DaytonPowerLight_Donations,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DCWater,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DelNorte,US,0,0,124,463,253,4,96,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,463,,,1=124,0,0,253,4,96,110,0,0,0,0,0,0,0,0,0,463,253,4,96,110,0,0,0,0,0,0,0,0,0,0,447,244,0,96,106,0,0,0,0,244,0,96,106,0,0,0,244,0,96,106,0,0,0,2,0,24,3,67,0,0,0,0,0,0,31,0,4,13,62,0,0,0,0,0,0,125,6,1,17,104,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,11,58,0,0,0,0,0,0,125,6,1,17,95,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
DelNorteAltar,US,0,0,0,51,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,,,,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,51,0,50,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,40,0,0,0,0,0,0,
Dixon,US,0,0,2,23,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,,,1=2,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,23,1,0,0,22,0,0,0,0,0,0,0,0,0,0,23,1,0,0,22,0,0,0,0,1,0,0,22,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DominionEnergy,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DominionEnergyNorthCarolina,US,2531267,796706,81187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4=724202|5=10463|6=62041,4=2386590|5=20595|6=124082,4=79031|5=195|6=1961,2531267,796706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DominionEnergySouthCarolina,US,3676174,1231562,150400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4=1053949|5=24036|6=153577,4=3321585|5=47435|6=307154,4=145879|5=295|6=4226,3676174,1231562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DominionEnergyVirginia,US,6624314,3037339,560895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1=2868217|3=169122,1=6269648|3=354666,1=560095|3=800,6624314,3037339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DukeEnergyCorporation,US,35537214,9069658,8715,1446580,0,0,0,1446580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22187,0,0,0,0,0,0,0,0,0,121035,0,4679,0,0,0,0,1446580,1=8546753|2=522905,1=34411060|2=1126154,1=8715,35537214,9069658,0,0,0,1446580,0,0,0,0,0,0,0,0,0,1446580,0,0,0,1446580,0,0,0,0,0,0,0,0,0,0,1424408,0,0,0,1424408,0,0,0,0,0,0,0,1424408,0,0,0,0,0,0,1424408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DukeEnergyPiedmont,US,3003194,1280337,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51583,0,0,0,0,0,0,0,1=1203960|2=76377,1=2741858|2=261336,1=3797,3003194,1280337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DuquesneLight,US,1731623,773663,124127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3=644420|4=20141|5=104090|6=5012,3=1515612|4=37872|5=168122|6=10017,1=74|2=55|3=103560|4=4273|5=15650|6=515,1731623,773663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EBMUD,US,159970,79985,1274,97614,69526,1935,11911,14208,0,0,0,0,0,0,34,0,0,26661,0,428,0,33,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12861,97614,1=79985,1=159970,1=1274,159970,79985,69526,1935,11911,14208,0,0,0,0,0,0,34,0,0,97614,69526,1935,11911,14208,0,0,0,0,0,0,34,0,0,0,95687,68340,0,11541,13538,0,32,0,26661,68340,0,11541,13538,0,32,0,68340,0,11541,13538,0,32,0,1133,221,49,1174,5991,0,0,23,659,2661,0,2192,511,128,1729,7695,0,0,40,473,1507,0,69560,0,0,0,0,0,0,0,0,0,0,91,41,0,178,936,0,0,8,133,469,0,0,0,0,0,0,0,0,0,0,0,0,1090,215,47,1141,5880,0,0,22,637,2583,0,0,0,0,0,0,0,0,0,0,0,0,2109,505,124,1616,7334,0,0,37,437,1441,0,68755,0,0,0,0,0,0,0,0,0,0,90,40,0,163,859,0,0,7,116,439,0,
EBMUDTW,US,0,0,0,25,0,1,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,,,,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,25,0,1,0,24,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,24,0,0,0,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
EcoGas,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ELIZABETHTOWNELKTONGAS,US,1077546,350158,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1=321436|2=28722,1=976244|2=101302,1=6|2=1063,1077546,350158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EMWD,US,252317,252126,48963,144243,88640,20,25100,26721,0,3738,0,0,0,0,24,0,0,0,0,528,0,71,98,0,9,0,0,0,398,0,0,0,5299,0,97,0,0,0,24074,144243,2=71354|3=180772,2=71354|3=180963,2=437|3=48526,252317,252126,88640,20,25100,26721,0,3738,0,0,0,0,24,0,0,144243,88640,20,25100,26721,0,3738,0,0,0,0,24,0,0,0,138318,84243,0,24173,25897,3493,27,0,0,84243,0,24173,25897,3493,27,0,84243,0,24173,25897,3493,27,0,4598,26,0,4070,16406,0,0,0,0,0,0,5565,294,0,4093,12037,0,0,78,1428,2168,0,55036,527,0,7474,24283,0,0,65,518,761,0,9,0,0,1,7,0,0,0,0,3,0,2420,2,0,197,1118,0,0,0,0,1,0,4536,25,0,3888,15889,0,0,0,0,0,0,2409,2,0,142,827,0,0,0,0,0,0,5474,284,0,3988,11585,0,0,73,1371,2102,0,54538,503,0,6702,21740,0,0,54,472,675,0,9,0,0,1,6,0,0,0,0,3,0,
Epcor,US,539302,270308,29190,91782,77039,0,7989,6750,13795,0,0,1559,0,0,4,0,0,14374,0,248,0,147,70,0,0,0,0,0,0,0,0,0,0,0,0,0,879,3537,3407,91782,1=220110|3=46357|4=44|6=3797,1=441650|3=92714|4=112|6=4826,1=29059|2=3|6=128,539302,270308,77039,0,7989,6750,13795,0,0,1559,0,0,4,0,0,91782,77039,0,7989,6750,13795,0,0,1559,0,0,4,0,0,0,103676,73985,0,7547,6443,0,4,0,14374,73985,0,7547,6443,0,4,0,73985,0,7547,6443,0,4,0,2503,0,0,923,4563,0,0,0,0,0,0,3842,0,0,748,2152,0,0,0,0,0,0,33624,0,0,8267,35152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356,0,0,835,4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3789,0,0,669,1977,0,0,0,0,0,0,33280,0,0,7726,33241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Eureka,US,0,0,1456,5571,3281,5,988,1297,0,0,0,0,0,0,0,0,0,0,0,20,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,5571,,,1=1456,0,0,3281,5,988,1297,0,0,0,0,0,0,0,0,0,5571,3281,5,988,1297,0,0,0,0,0,0,0,0,0,0,5309,3092,0,953,1263,0,0,0,0,3092,0,953,1263,0,0,0,3092,0,953,1263,0,0,0,49,3,8,365,563,0,0,0,0,0,0,326,11,6,113,841,0,0,0,0,0,0,1410,82,45,195,1549,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,8,363,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,11,6,107,811,0,0,0,0,0,0,1392,77,44,181,1401,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
EurekaAltar,US,0,0,0,44,0,27,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,,,,0,0,0,27,0,17,0,0,0,0,0,0,0,0,0,44,0,27,0,17,0,0,0,0,0,0,0,0,0,0,43,0,0,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,16,0,0,0,0,0,0,
